CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier
 CUST-02469 ,Charles Thomas,Female,39.0,14-May-2023,  Los Angeles  ,United Kingdom,charles.thomas2469@example.com,"$25,898.31",109.34,BRONZE
CUST-01603,Elizabeth Johnson,F,56.0,12/02/2022,san diego,USA,elizabeth.johnson1603@example.com,"$51,653.61",324.97,Gold
143,Jennifer Gonzalez, Female,22.0,,chicago,United Kingdom,jennifer.gonzalez143@example.com,"$99,309.81",6.81,Bronze
CUST-01496,David Brown,FEMALE,16.0,10/10/2022,SAN ANTONIO,USA,david.brown1496@example.com,"$57,893.42",175.84,Gold
 CUST-01517 ,Charles Taylor,MALE,58.0,"May 12, 2023",San Diego,USA,charles.taylor1517@example.com,"$61,624.73",114.42,BRONZE
 CUST-00756 ,James Hernandez,f ,30.0,"May 24, 2022",Houston,Australia,james.hernandez756@example.com,"$56,978.33",227.87,gold
CUST-01662,Richard Taylor,male,49.0,02/08/2023,San Diego,USA,richard.taylor1662@example.com,"$57,376.26",114.89,GOLD
CUST-00690,Nancy Garcia,m ,38.0,2023-05-30,AUSTIN,Australia,nancy.garcia690@example.com,,202.11,SILVER
 CUST-01039 ,Sarah Anderson,m ,30.0,11/16/2022,Chicago,United Kingdom,sarah.anderson1039@example.com,"$77,428.58",133.47,bronze
 CUST-00364 ,Jessica Hernandez,MALE,47.0,2023-10-17,new york,United Kingdom,jessica.hernandez364@example.com,"$47,231.71",49.27,SILVER
CUST-00470,Richard Williams,M,71.0,2021-09-28,Philadelphia,United Kingdom,richard.williams470@example.com,"$61,355.58",88.69,SILVER
CUST-02432,Michael Jackson,f ,26.0,2022-10-05,HOUSTON,United Kingdom,michael.jackson2432@example.com,"$35,743.33",241.87,gold
 CUST-02244 ,Karen Martinez,Female,42.0,04/12/2021,Houston,Canada,karen.martinez2244@example.com,"$90,761.77",6.36,Silver
2766,Matthew Martinez,male,46.0,,Phoenix,Australia,matthew.martinez2766@example.com,"$65,748.13",192.51,
CUST-01623,Thomas Gonzalez,f ,30.0,2024-06-11,SAN DIEGO,Australia,thomas.gonzalez1623@example.com,"$91,906.21",91.14,bronze
CUST-00673,Richard Davis,other,22.0,01/11/2021,Houston,Australia,richard.davis673@example.com,"$26,504.36",235.17,SILVER
CUST-02908,Linda Brown,male,31.0,01/02/2022,SAN ANTONIO,Australia,linda.brown2908@example.com,"$33,010.66",58.5,Silver
CUST-02503,Mary Lopez, Male,,01/31/2023,San Antonio,Canada,mary.lopez2503@example.com,"$85,046.67",62.04,Bronze
CUST-02214,Jessica Hernandez,F,36.0,12/09/2023,Dallas,USA,jessica.hernandez2214@example.com,"$55,864.60",209.65,BRONZE
 CUST-02787 ,Robert Rodriguez,Female,63.0,2024-12-30,Philadelphia,USA,robert.rodriguez2787@example.com,"$45,433.89",261.41,Bronze
 CUST-02481 ,John Martinez,Female,43.0,29/06/2021,SAN DIEGO,USA,john.martinez2481@example.com,"$50,374.05",138.92,gold
 CUST-01462 ,Susan Davis,f ,41.0,2022-02-19,new york,Australia,susan.davis1462@example.com,"$55,777.52",91.25,Gold
CUST-01923,Karen Rodriguez,Other,50.0,,San Diego,Australia,karen.rodriguez1923@example.com,"$92,153.58",141.64,Gold
CUST-00191,David Taylor,,31.0,20/04/2023,SAN ANTONIO,USA,david.taylor191@example.com,"$88,167.14",109.97,
CUST-00160,Elizabeth Gonzalez,Male,35.0,"April 12, 2023",PHOENIX,Australia,elizabeth.gonzalez160@example.com,"$64,548.61",202.08,
CUST-02935,Mary Hernandez,m ,18.0,"April 27, 2021",Austin,United Kingdom,mary.hernandez2935@example.com,"$54,393.58",77.96,BRONZE
CUST-02260,Charles Gonzalez,F,47.0,"June 05, 2024",Chicago,United Kingdom,charles.gonzalez2260@example.com,"$41,847.75",114.35,silver
CUST-00759,Sarah Garcia,MALE,30.0,"March 03, 2022",Austin,United Kingdom,sarah.garcia759@example.com,"$60,257.68",239.53,GOLD
1143,Matthew Thomas,female,44.0,16/05/2024,Los Angeles,Australia,matthew.thomas1143@example.com,"$75,624.99",87.24,gold
CUST-00958,Lisa Lopez,MALE,41.0,19/06/2024,austin,Australia,lisa.lopez958@example.com,"$94,511.78",105.11,BRONZE
CUST-01082,Betty Garcia, Male,42.0,2022-09-30,Philadelphia,Canada,betty.garcia1082@example.com,"$115,251.03",177.45,Gold
985,Mary Lopez, Female,47.0,29/09/2023,los angeles,Canada,mary.lopez985@example.com,"$90,860.20",43.44,
CUST-01008,Joseph Jones,Male,32.0,30-Aug-2022,Houston,Australia,joseph.jones1008@example.com,"$80,523.72",210.72,BRONZE
339,Jessica Lopez,female,25.0,"August 01, 2022",PHOENIX,Australia,jessica.lopez339@example.com,"$54,673.95",165.21,
CUST-00050,Susan Martinez, Female,46.0,"January 19, 2022",New York,Canada,susan.martinez50@example.com,"$54,235.95",362.22,silver
CUST-00814,Richard Williams,f ,28.0,"December 30, 2024",Chicago,United Kingdom,richard.williams814@example.com,"$38,993.98",63.89,BRONZE
CUST-01285,Linda Wilson,male,60.0,03/14/2021,Austin,Canada,linda.wilson1285@example.com,"$21,578.65",-3.78,gold
CUST-01954,Linda Jones,F,,2022-06-06,Los Angeles,Canada,linda.jones1954@example.com,"$102,705.16",294.17,Silver
CUST-01791,William Moore,female,43.0,25-Apr-2022,HOUSTON,United Kingdom,william.moore1791@example.com,"$63,485.50",121.08,BRONZE
 CUST-01645 ,Jennifer Miller,f ,32.0,2021-03-05,New York,United Kingdom,jennifer.miller1645@example.com,"$86,516.01",181.63,Silver
 CUST-01708 ,John Smith,F,29.0,06/24/2022,san antonio,Australia,john.smith1708@example.com,"$73,065.76",72.24,SILVER
 CUST-02020 ,Elizabeth Martinez,MALE,25.0,08/12/2022,  Dallas  ,Australia,elizabeth.martinez2020@example.com,"$76,445.02",71.96,GOLD
2917,Lisa Davis, Female,18.0,29/10/2024,Chicago,Canada,lisa.davis2917@example.com,"$77,383.85",94.98,SILVER
CUST-00878,David Johnson,male,62.0,2022-07-26,San Antonio,United Kingdom,david.johnson878@example.com,"$21,932.34",287.98,
458,Daniel Martin,Non-binary,48.0,2022-12-13,Chicago,USA,daniel.martin458@example.com,"$36,060.24",101.21,bronze
2658,Joseph Brown,other,36.0,"December 27, 2022",Dallas,United Kingdom,joseph.brown2658@example.com,"$47,431.20",174.69,Bronze
CUST-02772,Nancy Anderson, Male,58.0,24-Jan-2022,Dallas,Australia,nancy.anderson2772@example.com,"$56,201.41",133.85,bronze
 CUST-00586 ,Linda Jones,FEMALE,-5.0,16-Dec-2021,PHOENIX,United Kingdom,linda.jones586@example.com,"$46,612.77",-154.33,bronze
CUST-02696,Jennifer Lopez,m ,59.0,"July 04, 2021",NEW YORK,Australia,jennifer.lopez2696@example.com,"$85,641.63",132.03,GOLD
2133,John Johnson,f ,65.0,06/03/2022,Dallas,Canada,john.johnson2133@example.com,"$74,327.85",87.04,Bronze
 CUST-02108 ,James Moore, Female,38.0,04/20/2024,Dallas,USA,james.moore2108@example.com,"$33,726.45",193.66,Gold
CUST-02163,Michael Thomas, Female,41.0,08/30/2022,AUSTIN,Australia,michael.thomas2163@example.com,"$97,529.88",34.07,silver
CUST-01409,David Jackson, Male,53.0,06/24/2023,Los Angeles,Canada,david.jackson1409@example.com,"$76,498.28",31.37,BRONZE
 CUST-00615 ,Joseph Johnson,MALE,16.0,03/07/2021,philadelphia,USA,joseph.johnson615@example.com,"$81,353.00",264.17,Gold
 CUST-02920 ,Betty Martinez, Female,39.0,29-Jan-2023,san antonio,United Kingdom,betty.martinez2920@example.com,"$72,158.74",270.84,bronze
CUST-00224,Sarah Williams, Male,56.0,"August 07, 2022",Chicago,Australia,sarah.williams224@example.com,"$52,483.72",158.87,bronze
1310,William Jones,male,42.0,07/29/2024,Philadelphia,Australia,william.jones1310@example.com,"$43,686.78",229.72,Gold
 CUST-00477 ,Michael Rodriguez,Male,35.0,"May 26, 2022",Los Angeles,USA,michael.rodriguez477@example.com,"$74,461.25",4.22,bronze
CUST-00375,Mary Gonzalez,f ,39.0,2021-12-30,Dallas,Canada,mary.gonzalez375@example.com,"$58,995.09",176.53,GOLD
 CUST-02049 ,David Jones,other,44.0,09/11/2021,san diego,Canada,david.jones2049@example.com,"$100,174.20",117.8,silver
1749,Robert Williams,F,29.0,08/09/2022,NEW YORK,Canada,robert.williams1749@example.com,"$59,425.49",286.4,Bronze
1346,James Jackson,M,58.0,02-Feb-2023,philadelphia,United Kingdom,james.jackson1346@example.com,"$8,000.00",293.24,Silver
930,Nancy Martin,female,28.0,10/11/2022,Houston,Australia,nancy.martin930@example.com,"$8,000.00",225.09,Silver
CUST-01408,Thomas Hernandez,FEMALE,21.0,21/12/2021,San Diego,Canada,thomas.hernandez1408@example.com,"$40,717.25",235.33,SILVER
CUST-00998,Michael Thomas, Female,39.0,2021-02-12,Los Angeles,Australia,michael.thomas998@example.com,"$65,173.59",130.25,gold
CUST-02223,Thomas Moore,FEMALE,40.0,2022-09-20,Philadelphia,United Kingdom,thomas.moore2223@example.com,"$98,919.09",80.28,GOLD
 CUST-02305 ,Matthew Johnson,female,40.0,,Phoenix,Canada,matthew.johnson2305@example.com,,236.74,GOLD
 CUST-01608 ,Elizabeth Martin,other,,15-Jan-2022,PHILADELPHIA,Canada,elizabeth.martin1608@example.com,"$47,658.10",148.82,Gold
CUST-02342,Karen Hernandez,f ,29.0,14/02/2022,San Antonio,Australia,karen.hernandez2342@example.com,"$34,401.00",243.37,silver
CUST-02832,Karen Miller,male,44.0,"June 21, 2024",New York,United Kingdom,karen.miller2832@example.com,"$60,967.42",134.23,gold
CUST-02930,Robert Thomas,MALE,30.0,08/06/2021,austin,United Kingdom,robert.thomas2930@example.com,"$88,139.05",180.27,GOLD
CUST-02370,James Anderson,FEMALE,21.0,05/09/2023,San Antonio,USA,james.anderson2370@example.com,"$26,760.86",90.37,Gold
CUST-02800,Jessica Thomas,f ,54.0,2022-06-18,Los Angeles,United Kingdom,jessica.thomas2800@example.com,"$66,649.04",194.38,Bronze
CUST-02557,Mary Smith,female,27.0,22/10/2022,Chicago,Canada,mary.smith2557@example.com,,269.67,BRONZE
CUST-02624,Daniel Jones,female,62.0,01/06/2022,Houston,USA,daniel.jones2624@example.com,"$92,023.65",92.69,GOLD
 CUST-00028 ,Michael Miller, Female,46.0,2021-02-22,LOS ANGELES,United Kingdom,michael.miller28@example.com,"$49,511.65",289.07,silver
CUST-02460,Robert Lopez, Male,51.0,01/01/2023,Austin,Canada,robert.lopez2460@example.com,"$80,838.74",194.0,Gold
 CUST-01093 ,Charles Gonzalez,m ,43.0,,dallas,United Kingdom,charles.gonzalez1093@example.com,"$52,288.44",120.22,gold
CUST-00234,Richard Miller,MALE,,28/01/2023,  New York  ,Canada,,"$37,484.83",191.23,
2891,Karen Brown,M,36.0,12-Jun-2021,Los Angeles,United Kingdom,karen.brown2891@example.com,"$42,029.31",280.57,
CUST-01542,Robert Johnson,M,49.0,22-Dec-2023,phoenix,Canada,robert.johnson1542@example.com,"$77,007.43",138.41,bronze
CUST-02167,Sarah Wilson,Male,48.0,2022-03-20,  Chicago  ,USA,,"$47,972.77",340.53,gold
CUST-02496,Jessica Davis,m ,18.0,05/24/2022,  Chicago  ,United Kingdom,jessica.davis2496@example.com,"$84,819.12",46.48,Silver
CUST-02997,Betty Johnson,F,53.0,09/11/2022,austin,Canada,betty.johnson2997@example.com,"$60,188.95",276.42,bronze
CUST-00775,James Johnson,MALE,43.0,18-Feb-2021,  San Diego  ,Australia,james.johnson775@example.com,"$72,505.01",297.47,SILVER
CUST-01711,Mary Anderson,Female,52.0,19-Oct-2024,San Diego,USA,mary.anderson1711@example.com,"$77,141.40",207.41,gold
CUST-00465,Patricia Hernandez,F,63.0,2021-07-05,New York,United Kingdom,patricia.hernandez465@example.com,"$65,060.14",215.82,gold
2628,David Rodriguez,M,32.0,11-Dec-2021,san diego,USA,,"$77,493.28",167.65,GOLD
CUST-00080,Betty Williams,F,47.0,21/01/2024,los angeles,Australia,betty.williams80@example.com,"$70,527.51",51.63,GOLD
CUST-02421,Mary Garcia,m ,23.0,2022-05-07,  Austin  ,United Kingdom,mary.garcia2421@example.com,"$53,275.46",30.83,gold
CUST-01112,Richard Miller,Female,20.0,10/08/2024,philadelphia,Australia,richard.miller1112@example.com,,123.83,Silver
2013,Daniel Garcia,MALE,26.0,,Chicago,Canada,daniel.garcia2013@example.com,"$24,797.05",251.0,Gold
1668,Betty Lopez,MALE,41.0,11/30/2023,  Los Angeles  ,United Kingdom,betty.lopez1668@example.com,"$61,150.84",67.56,SILVER
CUST-00416,Susan Gonzalez,Male,52.0,09/13/2024,Phoenix,USA,susan.gonzalez416@example.com,"$79,045.97",147.4,SILVER
CUST-02602,Lisa Martin,FEMALE,70.0,04-Apr-2023,Los Angeles,Canada,lisa.martin2602@example.com,"$83,117.33",118.95,Silver
 CUST-00607 ,Jessica Rodriguez,F,38.0,30/12/2022,New York,Canada,jessica.rodriguez607@example.com,"$42,584.91",51.11,gold
2011,John Johnson,m ,29.0,"July 30, 2024",Dallas,USA,john.johnson2011@example.com,"$71,661.94",209.12,SILVER
CUST-02088,Thomas Hernandez,other,25.0,"April 20, 2024",new york,United Kingdom,thomas.hernandez2088@example.com,"$48,859.03",94.47,SILVER
 CUST-00724 ,Michael Johnson,Non-binary,23.0,26/03/2023,san diego,Australia,michael.johnson724@example.com,"$62,656.42",,Silver
CUST-02811,Betty Lopez, Male,33.0,2021-01-30,Dallas,United Kingdom,betty.lopez2811@example.com,"$50,952.57",5.4,Gold
101,Charles Brown, Male,36.0,10/07/2023,Los Angeles,USA,charles.brown101@example.com,"$71,637.33",12.54,GOLD
 CUST-02332 ,Robert Hernandez,Non-binary,40.0,23-Jan-2021,san diego,Canada,,"$10,337.76",119.37,gold
 CUST-02676 ,Betty Anderson,male,34.0,2021-08-07,Los Angeles,Australia,betty.anderson2676@example.com,"$71,976.58",-139.98,Gold
CUST-01769,Jennifer Jones,m ,34.0,"March 30, 2024",San Antonio,Canada,jennifer.jones1769@example.com,"$36,858.11",10.14,SILVER
2050,Patricia Johnson,FEMALE,56.0,09/12/2023,Phoenix,USA,patricia.johnson2050@example.com,"$44,134.67",114.67,SILVER
 CUST-01917 ,Richard Williams,m ,42.0,"November 04, 2024",SAN ANTONIO,United Kingdom,richard.williams1917@example.com,"$87,520.42",122.21,
CUST-01264,Thomas Thomas,m ,16.0,07/28/2021,SAN DIEGO,United Kingdom,thomas.thomas1264@example.com,"$63,169.69",129.86,
1622,Robert Anderson,MALE,16.0,,PHOENIX,Canada,robert.anderson1622@example.com,"$47,297.16",172.57,SILVER
 CUST-00493 ,Betty Wilson,Female,23.0,14/12/2024,Austin,USA,betty.wilson493@example.com,"$47,345.94",83.56,Bronze
 CUST-00745 ,Patricia Wilson,male,32.0,"August 02, 2021",  Phoenix  ,USA,patricia.wilson745@example.com,"$52,208.40",107.8,BRONZE
CUST-00637,Susan Williams,FEMALE,44.0,2024-03-07,phoenix,USA,susan.williams637@example.com,"$70,803.60",253.93,silver
CUST-01478,Daniel Anderson,MALE,,2023-05-14,Austin,United Kingdom,daniel.anderson1478@example.com,"$93,142.39",108.2,silver
CUST-00786,Patricia Jones,Male,24.0,"January 26, 2023",houston,Canada,patricia.jones786@example.com,"$112,984.08",247.82,SILVER
CUST-01823,Nancy Garcia,FEMALE,21.0,2022-08-19,San Antonio,Australia,nancy.garcia1823@example.com,,89.09,
CUST-00461,James Jackson,F,21.0,25/06/2023,San Diego,Canada,james.jackson461@example.com,"$75,121.88",319.59,silver
CUST-01759,Susan Johnson,Female,-5.0,15-Apr-2023,san diego,United Kingdom,susan.johnson1759@example.com,"$80,415.97",266.87,BRONZE
CUST-02458,Joseph Martin,male,46.0,01-Apr-2023,Chicago,Canada,joseph.martin2458@example.com,"$46,784.64",53.02,gold
CUST-00543,Susan Martin,M,69.0,"August 02, 2023",Philadelphia,Australia,susan.martin543@example.com,"$48,305.77",252.18,
CUST-00813,Mary Jackson,m ,48.0,"October 21, 2022",Austin,Australia,mary.jackson813@example.com,"$57,759.72",84.74,GOLD
 CUST-00507 ,Sarah Hernandez,Female,41.0,08/09/2024,  Austin  ,United Kingdom,sarah.hernandez507@example.com,"$75,066.91",156.75,SILVER
 CUST-00899 ,Karen Davis,Non-binary,52.0,10/14/2022,  San Diego  ,USA,karen.davis899@example.com,"$95,958.64",70.56,silver
CUST-00333,Jessica Rodriguez,Non-binary,28.0,09/23/2023,dallas,USA,jessica.rodriguez333@example.com,"$66,179.17",265.88,Gold
 CUST-00284 ,Richard Martin,FEMALE,23.0,11/26/2021,Austin,Australia,richard.martin284@example.com,"$82,181.38",95.07,gold
 CUST-01725 ,Robert Martinez,MALE,24.0,23/11/2022,Chicago,Canada,robert.martinez1725@example.com,"$81,250.19",170.26,SILVER
 CUST-02407 ,Mary Brown,male,16.0,2023-08-26,New York,Australia,mary.brown2407@example.com,"$73,301.95",74.26,Gold
CUST-02516,Elizabeth Williams, Male,40.0,"February 12, 2021",New York,USA,elizabeth.williams2516@example.com,"$79,982.35",-14.0,Silver
CUST-02237,Charles Martinez, Female,43.0,"August 13, 2024",Austin,Canada,charles.martinez2237@example.com,"$65,650.49",191.16,Gold
CUST-00187,John Rodriguez,male,28.0,"July 28, 2022",philadelphia,USA,john.rodriguez187@example.com,"$93,657.62",142.16,gold
 CUST-00454 ,Sarah Thomas,female,28.0,26-Dec-2023,philadelphia,United Kingdom,sarah.thomas454@example.com,"$12,773.84",227.25,Gold
CUST-01761,Michael Jones,f ,200.0,04/02/2024,  Los Angeles  ,Australia,michael.jones1761@example.com,"$79,456.65",195.31,Gold
CUST-00946,David Brown,F,56.0,23/04/2022,  Philadelphia  ,Canada,david.brown946@example.com,"$55,929.92",267.37,Gold
 CUST-00499 ,Joseph Anderson,m ,35.0,"February 28, 2024",San Diego,USA,joseph.anderson499@example.com,"$46,839.12",254.27,silver
 CUST-01989 ,Joseph Brown, Female,47.0,2023-12-18,Chicago,Australia,joseph.brown1989@example.com,"$36,411.79",168.34,GOLD
CUST-01549,David Martinez,Other,33.0,,San Antonio,Canada,david.martinez1549@example.com,"$43,026.74",231.64,gold
CUST-01414,Charles Thomas,female,27.0,06/16/2022,PHILADELPHIA,USA,charles.thomas1414@example.com,"$27,681.63",301.11,Silver
 CUST-01595 ,Jennifer Davis,female,28.0,05/04/2023,  Philadelphia  ,Canada,jennifer.davis1595@example.com,"$56,436.05",,silver
CUST-01702,Richard Hernandez, Male,57.0,2024-04-04,NEW YORK,Australia,richard.hernandez1702@example.com,"$19,528.19",228.54,GOLD
CUST-01348,Jennifer Anderson,Female,38.0,27-May-2023,Dallas,United Kingdom,jennifer.anderson1348@example.com,"$64,008.01",305.33,gold
CUST-01182,Matthew Lopez, Female,47.0,2022-08-21,san diego,USA,matthew.lopez1182@example.com,"$58,992.90",169.9,Silver
CUST-01796,John Martin,F,53.0,04-Jul-2021,phoenix,United Kingdom,john.martin1796@example.com,"$78,862.21",258.12,gold
CUST-00415,Michael Gonzalez,female,61.0,19/07/2024,Philadelphia,United Kingdom,michael.gonzalez415@example.com,"$30,967.88",202.47,Silver
CUST-02538,Nancy Jackson,f ,37.0,,AUSTIN,Australia,nancy.jackson2538@example.com,"$47,618.41",85.09,silver
CUST-02156,Jennifer Moore,female,27.0,2024-06-17,San Diego,Australia,jennifer.moore@@example..com,"$39,110.21",309.86,BRONZE
 CUST-02336 ,Elizabeth Martinez,Male,39.0,27/11/2023,Los Angeles,Australia,elizabeth.martinez2336@example.com,"$26,089.00",135.25,silver
CUST-00064,Joseph Taylor,f ,60.0,07-Mar-2021,Dallas,Canada,joseph.taylor64@example.com,"$53,375.29",257.32,gold
 CUST-02414 ,David Thomas,F,82.0,29-Jan-2021,San Antonio,United Kingdom,david.thomas2414@example.com,"$46,418.25",111.63,Gold
CUST-02194,Robert Martinez,F,46.0,2024-01-19,San Antonio,USA,robert.martinez2194@example.com,"$79,687.07",141.01,SILVER
 CUST-00553 ,Thomas Garcia,Male,31.0,06/22/2021,dallas,Australia,thomas.garcia553@example.com,"$35,027.79",218.96,silver
CUST-01616,Robert Wilson,MALE,63.0,22-Jul-2023,Philadelphia,United Kingdom,robert.wilson1616@example.com,"$63,754.50",255.18,Gold
 CUST-01109 ,John Jones,Male,36.0,"August 25, 2021",SAN ANTONIO,Canada,john.jones1109@example.com,"$50,828.77",67.31,gold
CUST-01529,James Williams,FEMALE,20.0,08-Nov-2023,SAN DIEGO,Canada,james.williams1529@example.com,"$48,030.94",150.82,
CUST-00670,Michael Hernandez, Male,32.0,17/11/2023,Philadelphia,USA,michael.hernandez670@example.com,"$90,737.68",3.05,gold
CUST-01378,William Johnson,male,39.0,,San Antonio,USA,william.johnson1378@example.com,"$69,246.22",88.31,SILVER
 CUST-02616 ,Lisa Wilson,female,57.0,05-Sep-2021,New York,USA,lisa.wilson2616@example.com,"$69,954.58",93.34,SILVER
CUST-00312,Charles Brown,Female,52.0,01/02/2023,  San Antonio  ,Australia,charles.brown312@example.com,"$54,909.31",43.45,
CUST-02195,Elizabeth Smith,Male,37.0,"July 23, 2023",  Houston  ,Canada,elizabeth.smith2195@example.com,"$79,671.91",110.24,
CUST-01178,Matthew Smith,F,45.0,2021-01-01,  San Antonio  ,Canada,matthew.smith1178@example.com,"$34,178.98",47.9,BRONZE
CUST-00785,Matthew Moore,female,31.0,17/11/2021,DALLAS,Canada,matthew.moore785@example.com,"$84,015.70",67.38,Bronze
CUST-01719,William Lopez,F,49.0,06/08/2024,Austin,USA,william.lopez1719@example.com,"$53,620.92",127.96,Silver
CUST-01112,Richard Miller,Female,20.0,10/08/2024,philadelphia,Australia,richard.miller1112@example.com,,123.83,Silver
CUST-01207,Patricia Thomas,female,44.0,2023-05-05,Dallas,USA,patricia.thomas1207@example.com,"$66,795.36",152.71,SILVER
2709,Joseph Moore,M,54.0,"May 19, 2022",san diego,Canada,joseph.moore2709@example.com,"$17,754.94",23.15,GOLD
CUST-02836,Joseph Moore,Female,50.0,"June 20, 2023",Austin,USA,joseph.moore2836@example.com,"$49,372.77",184.83,BRONZE
CUST-00120,Susan Miller,M,36.0,21-Aug-2023,san diego,Canada,susan.miller120@example.com,"$97,184.52",153.42,
CUST-02300,Sarah Miller,f ,26.0,"January 15, 2021",Los Angeles,Canada,sarah.miller2300@example.com,"$61,170.27",203.88,silver
CUST-00352,Lisa Williams,f ,48.0,"February 17, 2022",PHOENIX,United Kingdom,lisa.williams352@example.com,"$59,859.12",151.32,silver
 CUST-02435 ,David Garcia,MALE,49.0,,Austin,United Kingdom,david.garcia2435@example.com,"$53,635.67",67.22,bronze
CUST-00406,James Wilson,m ,28.0,11/08/2023,Dallas,USA,james.wilson406@example.com,"$62,557.40",184.15,GOLD
2949,Michael Lopez,F,45.0,06/17/2024,San Antonio,USA,michael.lopez2949@example.com,"$69,568.00",-128.39,bronze
CUST-00053,Lisa Miller,male,36.0,27/11/2021,PHOENIX,Canada,lisa.miller53@example.com,"$51,223.74",222.55,gold
CUST-00382,William Thomas,MALE,48.0,2022-04-02,SAN ANTONIO,Australia,william.thomas382@example.com,"$62,316.45",136.53,Gold
 CUST-02970 ,Thomas Davis,Male,42.0,01/06/2021,los angeles,Australia,thomas.davis2970@example.com,,309.98,gold
